id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1338,Sony Headphones - Networked local data-warehouse,773.49,Quality headphones from Sony. Suggest impact know character. Sure seek age share day pull.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.0,704,0.5171366145651528,0.07864164432529044,Overpriced,2178.1478399999996,48,90
1339,Samsung Laptops - Multi-tiered radical leverage,217.13,Quality laptops from Samsung. During recently laugh son home generation herself.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,247,2.302767927048312,0.02759159964253798,Value Champion,268.15555,47,80
1340,Bose Headphones - Diverse background pricing structure,1932.97,Quality headphones from Bose. Economy moment effort. Fall teach everything trouble. Important coach at the per.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,75,0.25866930164461943,0.008378016085790885,Premium Star,724.86375,54,111
1341,Apple Headphones - Vision-oriented maximized neural-net,1029.1,"Quality headphones from Apple. Check usually early across. Short message again mean. Hour cold light suffer.
Strong off evidence early compare body eat policy. Attack help a.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,217,0.4858614323195025,0.024240393208221626,Premium Star,1116.5735,55,174
1342,Sony Headphones - Open-source homogeneous implementation,1900.67,Quality headphones from Sony. Agency maintain seek democratic simple seek. Tend so see power few each administration.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,223,0.1999294985452498,0.024910634495084898,Overpriced,1610.6277579999999,56,117
1343,Sony Speakers - Cross-platform explicit hub,1676.51,"Quality speakers from Sony. Let hit president item our great.
Local value than look good cover two. Action big season no. Agency despite minute agency.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.3,94,0.19683747785578373,0.010500446827524575,Overpriced,520.053402,43,151
1344,JBL Tablets - Organic upward-trending success,1243.3,"Quality tablets from JBL. Central trip behavior himself. Detail analysis activity card industry create.
Natural effort trouble a at teach. Road skin despite trip close.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.6,29,0.36998310946674173,0.0032394995531724756,Premium Star,165.85621999999998,45,168
1345,Samsung Cameras - Grass-roots radical time-frame,1853.61,"Quality cameras from Samsung. Spring its evening vote feel. Anything option soon election station never.
Less check better my guy. Information former ball class loss up.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.5,148,0.18882073359552443,0.01653261840929401,Overpriced,960.16998,48,169
1346,HP Headphones - Reverse-engineered didactic initiative,796.93,"Quality headphones from HP. Expert particular close city force. Table beyond bank scene change investment. Various soldier recently charge.
Likely allow fact.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.3,87,0.5395706021858884,0.009718498659517426,Premium Star,298.131513,54,158
1347,Bose Cameras - Implemented reciprocal moderator,125.63,Quality cameras from Bose. Expect assume paper employee poor record benefit paper. Allow system professor reason special.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.7,350,2.9451564116851072,0.03909740840035746,Budget Basic,162.69085,47,121
1348,JBL Tablets - Visionary full-range solution,1723.56,Quality tablets from JBL. Dream loss important upon property public role few. Time prevent hair hospital generation. All table edge.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.2,291,0.1856622339808304,0.032506702412868634,Overpriced,1604.9790719999999,43,132
1349,Bose Speakers - Down-sized eco-centric instruction set,1229.71,Quality speakers from Bose. Then free among cell mention manager everyone. Result individual side place represent.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.3,89,0.26835595384277594,0.009941912421805183,Overpriced,361.165827,54,114
1350,Canon Cameras - Operative maximized portal,1650.98,Quality cameras from Canon. Type strong development enter through. Stage protect often. Enter most American weight last however.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.6,137,0.218052308325964,0.01530384271671135,Overpriced,814.263336,42,128
1351,Apple Cameras - Reactive executive time-frame,388.79,"Quality cameras from Apple. Understand home rise concern prevent. Rate bag positive.
Between use room. Price public indeed town. Role guess share eye young.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,83,0.9773913938115691,0.009271671134941912,Overpriced,122.624366,45,156
1352,Samsung Headphones - Configurable heuristic toolset,1378.29,Quality headphones from Samsung. Computer southern nation economy adult trial. Yeah class garden miss.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,895,0.304725420629911,0.09997765862377123,Premium Star,5180.992109999999,51,102
1353,Canon Cameras - Networked fresh-thinking project,721.29,Quality cameras from Canon. Tonight already could number admit. Possible indeed study wide television be. Organization no bring career.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,2.1,217,0.2911450318179928,0.024240393208221626,Overpriced,328.691853,48,135
1354,Dell Laptops - Open-source asynchronous moderator,1371.51,"Quality laptops from Dell. Marriage school imagine ago. Foreign Republican thank use owner. Guy believe enough free.
Office old bad any. Success nearly must teacher speech.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,1740,0.298940583736174,0.19436997319034852,Overpriced,9784.352339999998,49,172
1355,JBL Smartphones - Balanced methodical workforce,1827.46,Quality smartphones from JBL. My enough opportunity night some bank. Continue truth red billion. Like rock call.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.4,11,0.24077134383242316,0.0012287756925826632,Premium Star,88.449064,47,112
1356,HP Tablets - Decentralized tertiary instruction set,876.42,"Quality tablets from HP. Marriage within if course education campaign continue political. Whose eat represent discuss.
Rule range card. Everybody both able decision book.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.8,112,0.4335820725223067,0.012511170688114389,Overpriced,373.004352,51,170
1357,Bose Cameras - Inverse incremental implementation,939.84,Quality cameras from Bose. Kitchen cut play deal good. Majority we join edge item. Article threat arrive learn.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,214,0.5320054477357847,0.02390527256478999,Premium Star,1005.6288000000001,49,111
1358,Samsung Speakers - Persevering grid-enabled framework,989.39,Quality speakers from Samsung. Cut tell style white especially lose just. Admit doctor magazine despite.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.7,36,0.37396779834039157,0.004021447721179625,Overpriced,131.78674800000002,53,104
1359,HP Speakers - Progressive contextually-based product,417.3,Quality speakers from HP. About when force ready network nothing ability. Cost run result interesting receive. Only pick prove whether north.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.7,102,0.8866522885214474,0.011394101876675604,Overpriced,157.48902,52,141
1360,Apple Laptops - Expanded maximized installation,1328.03,Quality laptops from Apple. Bill wrong nature responsibility. Scene despite best either truth. Build exactly open last decide future.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.6,106,0.2710782135945724,0.011840929401251117,Overpriced,506.776248,47,133
1361,Dell Speakers - Managed bandwidth-monitored array,719.18,Quality speakers from Dell. Director offer a recent various send news clearly. Wonder occur project court. Doctor and conference still.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.8,68,0.6674267916237938,0.007596067917783735,Premium Star,234.74035199999994,49,135
1362,HP Tablets - Self-enabling web-enabled task-force,1698.57,Quality tablets from HP. Child as top list account hear. Compare successful inside be church available indeed.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.9,12,0.2884779549856645,0.0013404825737265416,Premium Star,99.875916,49,110
1363,Canon Laptops - Extended upward-trending website,1326.15,"Quality laptops from Canon. Image heart movement until themselves.
Too discover record wear. Nice house power Republican.
Military much discussion. Drive anything teach myself.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.2,67,0.24130000377031255,0.007484361036639857,Overpriced,284.32656000000003,48,176
1364,Samsung Headphones - Sharable background model,967.55,"Quality headphones from Samsung. Kind instead plant bag set leave race yeah. Air she sister simple real television.
Follow serious space one.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,165,0.516769159216578,0.018431635388739945,Premium Star,798.22875,46,141
1365,HP Headphones - Multi-channeled foreground implementation,855.56,"Quality headphones from HP. Population sell end be spend outside office. Expert mission should character station eye perform.
Here American itself ago out able.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.9,124,0.4558417878348684,0.01385165326184093,Overpriced,413.7488159999999,57,160
1366,Sony Laptops - Future-proofed multimedia emulation,1004.68,Quality laptops from Sony. Product hand start size heart among. Person apply debate. Own pass least great your sign.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,2.7,184,0.2687422861010471,0.020554066130473638,Overpriced,499.125024,50,116
1367,Bose Headphones - Fully-configurable multi-state core,59.1,Quality headphones from Bose. Month ask environmental choice assume. People far color number prove room. Father again these series candidate reveal.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.0,93,6.768189509306261,0.010388739946380697,Budget Basic,21.9852,53,148
1368,HP Cameras - Mandatory needs-based software,375.69,Quality cameras from HP. Court tend role protect like. In evidence fact office spring.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.7,438,0.9848545343235114,0.048927613941018765,Overpriced,608.843214,43,86
1369,Bose Tablets - Implemented disintermediate database,1781.55,"Quality tablets from Bose. Wide station create moment onto. House develop center bill.
Lawyer letter these buy answer wish drop before. Manage care popular yourself always.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,2.1,73,0.11787488423002442,0.008154602323503127,Overpriced,273.111615,51,172
1370,Apple Headphones - Vision-oriented intangible budgetary management,495.42,Quality headphones from Apple. Study model actually read. Line reflect enough exist without build. True think quite hot particular generation.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,67,0.8477655322756449,0.007484361036639857,Premium Star,139.411188,66,142
1371,Bose Smartphones - Versatile incremental core,1759.26,Quality smartphones from Bose. Walk paper media available. Every front baby effort already second room.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.3,206,0.24442094971749484,0.023011617515638964,Premium Star,1558.352508,45,103
1372,Samsung Speakers - Optimized zero-defect adapter,862.71,Quality speakers from Samsung. Themselves area those guess huge.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,14,0.48683798727266403,0.0015638963360142986,Premium Star,50.727348000000006,48,64
1373,Apple Speakers - Secured demand-driven moderator,637.18,Quality speakers from Apple. See American drug to above. World sister garden down television tree say.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.4,194,0.6905427037885685,0.02167113494191242,Premium Star,543.896848,48,102
1374,Samsung Smartphones - Universal local extranet,601.28,Quality smartphones from Samsung. Idea our of wall. Short of heart sister fast need. Service second put seven take bed mission certain. Often PM notice chair north family.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,662,0.6818786588610963,0.07394995531724755,Overpriced,1631.9941759999997,46,171
1375,HP Headphones - Centralized incremental process improvement,362.73,"Quality headphones from HP. List huge brother shake win air kind.
No yes direction parent for. Traditional practice together minute price night admit standard.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.0,21,1.1027486008877125,0.0023458445040214475,Overpriced,30.46932,59,159
1376,Sony Headphones - Assimilated neutral website,1901.42,Quality headphones from Sony. Opportunity grow put its entire situation. Of general piece type describe no.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,5,0.262961365716149,0.0005585344057193923,Premium Star,47.5355,45,107
1377,JBL Tablets - Self-enabling 6thgeneration algorithm,147.66,"Quality tablets from JBL. Sell a property message outside traditional home. Bring woman hit dark.
Sport friend wide take answer. Heart argue possible bag.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.4,110,2.302587024244887,0.012287756925826631,Budget Basic,55.22483999999999,51,154
1378,Apple Smartphones - Up-sized responsive leverage,1711.4,Quality smartphones from Apple. Word not usually. Shoulder enjoy however model. Enjoy wife cup law become car use.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.6,96,0.21035409606170385,0.010723860589812333,Overpriced,591.4598400000001,48,114
