id,title,price,description,category,image,rating_score,rating_count,price_tier,rating_tier,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
1255,JBL Wearables - Automated national utilization,3649.18,Premium wearables from JBL. Various blue raise operation cold. Marriage page young turn.,electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,3.1,260,Budget,Fair,0.08495059163976565,0.0290437890974084,Overpriced,2941.2390800000003,46,88
1256,Dell Wearables - Quality-focused secondary customer loyalty,1834.64,"Premium wearables from Dell. Career shake fall phone identify help. Agency bit night participant fill yeah side.
Story could become throughout security number community. School move another field could who.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,2.7,1923,Budget,Fair,0.1471678367418131,0.2148123324396783,Overpriced,9525.634344,59,206
1257,Sony Smart_Home - Cross-platform logistical contingency,670.91,"Premium smart_home from Sony. Authority data deal policy administration two. Too break fact toward process.
Would step head study. Choose out perform. Think institution now tell phone.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,4.4,192,Budget,Excellent,0.6558256696129139,0.021447721179624665,Premium Star,566.784768,55,184
1258,Dell Cameras - Total zero administration knowledge user,1942.88,"Premium cameras from Dell. Audience boy city social at. Force want either race us huge movie.
End set house those dark beat suffer. Camera yet light body director.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.5,325,Budget,Excellent,0.2316149221773861,0.0363047363717605,Premium Star,2841.462,55,163
1259,Dell Smartphones - Function-based context-sensitive hardware,620.86,Premium smartphones from Dell. Top argue herself water measure. Contain create price keep the. Successful own explain claim.,electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,3.6,83,Budget,Good,0.5798408658956931,0.009271671134941912,Overpriced,185.51296800000003,60,124
1260,Nikon Smart_Home - Streamlined methodical orchestration,546.46,"Premium smart_home from Nikon. Rate hit travel down make. Generation write lawyer try check. These difference expert room white home either.
Science it feel amount improve they. Would by phone decade image.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,3.6,103,Budget,Good,0.6587856384730812,0.011505808757819482,Overpriced,202.62736800000002,55,206
1261,Bose Smart_Home - Quality-focused solution-oriented knowledge user,2568.891956180741,"Premium smart_home from Bose. Include current front three process view it wall. Really history project.
Shoulder political offer song character first early. Several main particular shake.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,3.9026181364897807,154,Budget,Good,0.15191834468164772,0.017202859696157282,Overpriced,1543.9122681865454,66,187
1262,Microsoft Laptops - Distributed cohesive instruction set,3904.52,"Premium laptops from Microsoft. Travel important no pick record example summer. Wish professional chair knowledge sense.
List local short only write gun. Once consider thus wife water note.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,5.0,450,Budget,Excellent,0.12805671375738886,0.05026809651474531,Premium Star,8785.17,56,189
1263,Nikon Headphones - Ameliorated regional parallelism,1187.44,"Premium headphones from Nikon. Half education message word. Majority town appear. Red enjoy you front evening.
Four all the unit. Same affect herself. Here along public recent friend sort table.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,3.4,643,Budget,Fair,0.2863302566866536,0.07182752457551385,Overpriced,2595.981328,51,194
1264,Amazon Laptops - Enhanced holistic architecture,464.77,"Premium laptops from Amazon. Soon single tell act add southern thank. Audience old whole wide piece former professor partner.
Current second ball begin. About social do anyone.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,2.8,13,Budget,Fair,0.6024485229253179,0.00145218945487042,Overpriced,16.917627999999997,47,176
1265,Samsung Cameras - Organic contextually-based middleware,1100.47,"Premium cameras from Samsung. Compare culture century my.
Reflect away cost focus. Class play or own media.
Interview station save most pressure. Example claim article management total.",electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,2.2,34,Budget,Poor,0.1999145819513481,0.0037980339588918675,Overpriced,82.31515600000002,55,185
1266,Canon Headphones - Multi-channeled value-added workforce,278.3172261283538,"Premium headphones from Canon. Matter shake finish yourself couple onto. Real important they. Type suffer win less tonight laugh.
Information agency cause first wrong place. Hand its stage town character watch.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,2.1272432283404257,1221,Budget,Poor,0.7643232357307944,0.1363941018766756,Budget Basic,722.8911386612906,56,210
1267,Nikon Tablets - Optional intermediate complexity,84.34,Premium tablets from Nikon. Government black well relationship. Eye dog wall sound indicate actually final city. Financial peace particularly out morning game health read.,electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,3.2,64,Budget,Fair,3.7941664690538297,0.0071492403932082215,Budget Basic,17.272832,48,171
1268,Samsung Tablets - Grass-roots next generation Graphical User Interface,141.55,"Premium tablets from Samsung. Recognize top whole sit occur treat. Participant spend eat none three finish thing his. Perhaps ball make owner.
Last since social everybody. Hair sing listen development.",electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,3.5,12,Budget,Fair,2.4726245143058985,0.0013404825737265416,Budget Basic,5.9451,70,201
1269,Nintendo Accessories - Intuitive real-time monitoring,4579.89,"Premium accessories from Nintendo. Whatever our build safe save. Model mean eat heavy red.
End century agent prepare several.
Let travel challenge personal new order. Blue event every relationship law clear.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,5.0,105,Budget,Excellent,0.10917292773407221,0.011729222520107238,Premium Star,2404.44225,53,207
1270,LG Laptops - Automated secondary forecast,1734.76,Premium laptops from LG. Series always memory reveal require market until. Charge mission vote dog. Win full include seem manage nation.,electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,5.0,261,Budget,Excellent,0.28822430768521295,0.029155495978552277,Premium Star,2263.8617999999997,41,136
1271,Bose Accessories - Devolved motivating functionalities,648.71,"Premium accessories from Bose. Series prove affect she man prove. Nearly always operation decade old according. Ok happy together clearly.
Movie trip season example. Hear home strong senior eight cultural today.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,3.9,139,Budget,Good,0.6011931371491113,0.015527256478999106,Overpriced,351.66569100000004,54,211
1272,Samsung Accessories - Stand-alone responsive emulation,198.03,"Premium accessories from Samsung. Describe agency actually stop team. Matter result result leader hospital. Tv lose others some.
Pattern this system people. Water us field.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,5.0,68,Budget,Excellent,2.5248699691965864,0.007596067917783735,Value Champion,67.33019999999999,54,172
1273,Apple Laptops - Sharable value-added software,52.07,"Premium laptops from Apple. Company both right lay though reason event.
Look rule check assume question air market.",electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,5.0,35,Budget,Excellent,9.602458229306702,0.003909740840035746,Value Champion,9.11225,45,115
1274,Microsoft Smart_Home - Optional next generation standardization,2247.28,Premium smart_home from Microsoft. Resource score expert because happen. Name health top risk must fly police. Community I level girl factor sport.,electronics,https://fakestoreapi.com/img/61mtL65D4cL._AC_SX679_.jpg,4.2,75,Budget,Excellent,0.18689259905307748,0.008378016085790885,Premium Star,707.8932000000001,63,147
1275,Google Headphones - Object-based attitude-oriented instruction set,521.83,Premium headphones from Google. Name mind offer effort nearly walk science. Major for student health view mission.,electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,3.8,1206,Budget,Good,0.7282065040338808,0.13471849865951743,Overpriced,2391.442524,66,114
1276,Microsoft Cameras - Cross-platform content-based algorithm,4189.88,"Premium cameras from Microsoft. Fast debate still.
Effect week instead group. Action our gas heart field people.",electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,3.2,99,Budget,Fair,0.07637450237238298,0.011058981233243968,Overpriced,1327.353984,58,112
1277,Samsung Tablets - Up-sized transitional product,156.19,"Premium tablets from Samsung. Here front page light follow need region. Describe improve act campaign television sit very.
Maybe leg recent hold. President any one recently make total fall. Always over interview rather.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,4.5,1084,Budget,Excellent,2.881106344836417,0.12109025915996426,Value Champion,761.89482,47,219
1278,Sony Cameras - Synergized optimal methodology,952.32,"Premium cameras from Sony. Space way break clearly car without. None just happen recognize after modern really play.
List everything newspaper institution assume enjoy. Listen medical during until case agency.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.6,94,Budget,Excellent,0.4830309139784945,0.010500446827524575,Premium Star,411.783168,45,209
1279,Nintendo Accessories - Innovative client-driven synergy,124.42,Premium accessories from Nintendo. Head member activity. Program one across they case TV team. Country listen long between hold.,electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.2,358,Budget,Excellent,3.375663076675776,0.039991063449508486,Value Champion,187.077912,55,128
1280,Google Cameras - User-friendly clear-thinking matrices,184.14,Premium cameras from Google. Thousand position sense church out explain significant. Outside individual no relate since significant. Hard hotel let. Field movement force final way memory.,electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,4.5,35,Budget,Excellent,2.4437927663734116,0.003909740840035746,Value Champion,29.00205,54,187
1281,Amazon Tablets - Programmable systematic installation,132.93,"Premium tablets from Amazon. Our prove could party skin. Couple rather Republican need daughter.
Minute bring reveal factor east our plant front. Heart hot response usually learn game effort. Education whom spend worker.",electronics,https://fakestoreapi.com/img/61U7T1koQqL._AC_SX679_.jpg,4.0,77,Budget,Good,3.0091025351688856,0.008601429848078641,Budget Basic,40.942440000000005,53,220
1282,JBL Laptops - Reactive optimal focus group,943.28,Premium laptops from JBL. Inside enter word physical majority blue join. Budget Congress guess soon approach suggest. Blue movement camera benefit sea.,electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,4.3,46,Budget,Excellent,0.4558561614790942,0.0051385165326184095,Premium Star,186.580784,42,151
1283,Samsung Smart_Home - Networked demand-driven moratorium,4598.1,Premium smart_home from Samsung. West before science. Special buy east image drug. Close community detail blue draw final often outside. Land discussion suggest impact know character.,electronics,https://fakestoreapi.com/img/61IBBVJvSDL._AC_SY879_.jpg,4.8,33,Budget,Excellent,0.10439094408560057,0.003686327077747989,Premium Star,728.3390400000001,55,183
1284,Dell Headphones - Multi-channeled impactful focus group,1687.49,"Premium headphones from Dell. Together here there whether rather. During recently laugh son home generation herself.
Right training become effort direction hand. Long collection table population out. Suffer without hair set bed.",electronics,https://fakestoreapi.com/img/71kWymZ+c+L._AC_SX679_.jpg,3.7,1146,Budget,Good,0.2192605585810879,0.12801608579088472,Overpriced,7155.295098,55,228
1285,Sony Headphones - Focused incremental function,189.86,"Premium headphones from Sony. At the per of situation the term. Explain like institution collection.
Owner baby significant especially situation.",electronics,https://fakestoreapi.com/img/81QpkIctqPL._AC_SX679_.jpg,4.9,35,Budget,Excellent,2.5808490466659646,0.003909740840035746,Value Champion,32.560990000000004,46,145
1286,Amazon Smart_Home - Multi-layered object-oriented toolset,924.74,"Premium smart_home from Amazon. Early compare body eat policy senior attack. Career expert more majority senior nearly.
Level positive mind skill officer study if. Model imagine me matter source. Available yes success break tough.",electronics,https://fakestoreapi.com/img/81Zt42ioCgL._AC_SX679_.jpg,4.1,142,Budget,Excellent,0.443367865562212,0.015862377122430743,Premium Star,538.3836279999999,57,230
